REGIAO;UF;DESTINATARIO;LOCALIDADE;ITEM;PROGRAMA DE SAUDE;QUANTIDADE;DATA DE SOLICITACAO;STATUS;DATA DE ENTREGA
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3500,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;12000,0;;ENTREGA REALIZADA;2020/04/28 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/04/15 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;520,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;33000,0;;ENTREGA REALIZADA;2020/04/15 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
NORTE;RONDONIA;SMS;PORTO VELHO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORTE;RONDONIA;SMS;PORTO VELHO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;25000,0;;ENTREGA REALIZADA;2020/08/12 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/03/31 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;5000,0;;ENTREGA REALIZADA;2020/04/23 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;14000,0;;ENTREGA REALIZADA;2020/05/11 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;50000,0;;ENTREGA REALIZADA;2020/06/12 00:00:00.000
NORTE;RONDONIA;SES;RONDONIA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;60000,0;;ENTREGA REALIZADA;2020/08/07 00:00:00.000
NORTE;RONDONIA;SMS;PORTO VELHO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;40000,0;;ENTREGA REALIZADA;2020/08/07 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50000,0;;ENTREGA REALIZADA;2020/08/06 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
NORTE;RORAIMA;SMS;BOA VISTA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;50000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/01/29 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
NORTE;RORAIMA;SMS;BOA VISTA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;40000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1670,0;;ENTREGA REALIZADA;2020/02/29 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1610,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/04/27 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/03/31 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;5000,0;;ENTREGA REALIZADA;2020/04/16 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;13000,0;;ENTREGA REALIZADA;2020/05/15 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;80000,0;;ENTREGA REALIZADA;2020/06/05 00:00:00.000
NORTE;RORAIMA;SES;RORAIMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;100000,0;;ENTREGA REALIZADA;2020/07/05 00:00:00.000
NORTE;RORAIMA;SMS;BOA VISTA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;40000,0;;ENTREGA REALIZADA;2020/07/05 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI YANOMAMI;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;6500,0;;ENTREGA REALIZADA;2020/05/14 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI YANOMAMI;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/05/14 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI LESTE RORAIMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;33000,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI LESTE RORAIMA - ALDEIA BONFIM;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;6000,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI LESTE RORAIMA - ALDEIA NORMANDIA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;9500,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI LESTE RORAIMA - ALDEIA UIRAMUTA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;12500,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI YANOMAMI;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;33000,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI YANOMAMI - ALDEIA AUARIS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;4000,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
NORTE;RORAIMA;SAUDE INDIGENA;DSEI YANOMAMI - ALDEIA SURUCUCU;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2500,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
SUL;SANTA CATARINA;SMS;FLORIANOPOLIS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
SUL;SANTA CATARINA;SAUDE INDIGENA;DSEI INTERIOR SUL - SAO JOSE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/05/07 00:00:00.000
SUL;SANTA CATARINA;SAUDE INDIGENA;DSEI INTERIOR SUL - SAO JOSE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/05/07 00:00:00.000
SUL;SANTA CATARINA;SMS;FLORIANOPOLIS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;16000,0;;ENTREGA REALIZADA;2020/06/29 00:00:00.000
SUL;SANTA CATARINA;SMS;FLORIANOPOLIS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1200,0;;ENTREGA REALIZADA;2020/07/21 00:00:00.000
SUL;SANTA CATARINA;SMS;JOINVILLE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;9500,0;;ENTREGA REALIZADA;2020/07/11 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;274000,0;;ENTREGA REALIZADA;2020/06/26 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;422500,0;;ENTREGA REALIZADA;2020/02/10 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;445500,0;;ENTREGA REALIZADA;2020/03/20 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;60000,0;;ENTREGA REALIZADA;2020/04/23 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;41500,0;;ENTREGA REALIZADA;2020/02/10 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;23500,0;;ENTREGA REALIZADA;2020/03/20 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;30000,0;;ENTREGA REALIZADA;2020/04/14 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;22500,0;;ENTREGA REALIZADA;2020/04/03 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;49620,0;;ENTREGA REALIZADA;2020/02/10 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;68840,0;;ENTREGA REALIZADA;2020/03/20 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;70000,0;;ENTREGA REALIZADA;2020/04/14 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;400000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;22000,0;;ENTREGA REALIZADA;2020/03/28 00:00:00.000
SUL;SANTA CATARINA;SES;SANTA CATARINA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;27000,0;;ENTREGA REALIZADA;2020/04/20 00:00:00.000
SUDESTE;SAO PAULO;SMS;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;300000,0;;ENTREGA REALIZADA;2020/06/25 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;131500,0;;ENTREGA REALIZADA;2020/01/31 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;590000,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;270000,0;;ENTREGA REALIZADA;2020/04/28 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;133500,0;;ENTREGA REALIZADA;2020/01/31 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;94500,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;100000,0;;ENTREGA REALIZADA;2020/04/20 00:00:00.000
SUDESTE;SAO PAULO;SMS;SAO PAULO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;35000,0;;ENTREGA REALIZADA;2020/06/25 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;80000,0;;ENTREGA REALIZADA;2020/06/25 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;372600,0;;ENTREGA REALIZADA;2020/01/31 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;405000,0;;ENTREGA REALIZADA;2020/03/25 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;300000,0;;ENTREGA REALIZADA;2020/06/25 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/07/31 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50000,0;;ENTREGA REALIZADA;2020/07/31 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;700000,0;;ENTREGA REALIZADA;2020/07/31 00:00:00.000
SUDESTE;SAO PAULO;SMS;SAO PAULO;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;50000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUDESTE;SAO PAULO;SMS;SAO PAULO;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;350000,0;;ENTREGA REALIZADA;2020/08/04 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;170000,0;;ENTREGA REALIZADA;2020/03/28 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;316000,0;;ENTREGA REALIZADA;2020/04/20 00:00:00.000
SUDESTE;SAO PAULO;SES;SAO PAULO;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;200000,0;;ENTREGA REALIZADA;2020/05/06 00:00:00.000
NORDESTE;SERGIPE;SMS;ARACAJU;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/06/30 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;4000,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/05/08 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2170,0;;ENTREGA REALIZADA;2020/01/20 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;3950,0;;ENTREGA REALIZADA;2020/03/23 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;8000,0;;ENTREGA REALIZADA;2020/05/08 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;10000,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
NORDESTE;SERGIPE;SMS;ARACAJU;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
NORDESTE;SERGIPE;SMS;ARACAJU;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;20000,0;;ENTREGA REALIZADA;2020/08/11 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;3500,0;;ENTREGA REALIZADA;2020/03/31 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;5000,0;;ENTREGA REALIZADA;2020/04/23 00:00:00.000
NORDESTE;SERGIPE;SES;SERGIPE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;6000,0;;ENTREGA REALIZADA;2020/05/04 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/01/17 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;2000,0;;ENTREGA REALIZADA;2020/01/17 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;20000,0;;ENTREGA REALIZADA;2020/07/24 00:00:00.000
NORTE;TOCANTINS;SMS;PALMAS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;12000,0;;ENTREGA REALIZADA;2020/07/24 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;3000,0;;ENTREGA REALIZADA;2020/01/17 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;5000,0;;ENTREGA REALIZADA;2020/04/06 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 30MG;INFLUENZA;7000,0;;ENTREGA REALIZADA;2020/04/06 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/03/31 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;5000,0;;ENTREGA REALIZADA;2020/04/01 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;4000,0;;ENTREGA REALIZADA;2020/05/04 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;1000,0;;ENTREGA REALIZADA;2020/07/31 00:00:00.000
NORTE;TOCANTINS;SES;TOCANTINS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;9000,0;;ENTREGA REALIZADA;2020/07/31 00:00:00.000
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 45MG;INFLUENZA;500,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
NORTE;TOCANTINS;SMS;PALMAS;FOSFATO DE OSELTAMIVIR 75MG;INFLUENZA;1500,0;;ENTREGA REALIZADA;2020/08/05 00:00:00.000
SUL;SANTA CATARINA;SMS;SALETE;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/20 00:00:00.000
SUL;SANTA CATARINA;SMS;BLUMENAU;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;36000,0;;ENTREGA REALIZADA;2020/08/20 00:00:00.000
SUL;SANTA CATARINA;SMS;URUBICI;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/20 00:00:00.000
SUL;PARANA;SMS;GUARAPUAVA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/20 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;NOVA PALMA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;SANTA CATARINA;SMS;Taió;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;3000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;SANTA CATARINA;SMS;Brusque;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;18000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;SANTA CATARINA;SMS;Apiúna;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUDESTE;RIO DE JANEIRO;SMS;São Fidélis;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/08/18 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Unistalda;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/26 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Toropi;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Silveira Martins;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;São João de Polêsine;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;São Francisco de Assis;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;3000,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Quevedos;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Pinhal Grande;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Paraíso do Sul;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Nova Palma;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Nova Espeança da Sul;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Mata;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Ivorá;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Formigueiro;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Cacequi;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Agudo;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1500,0;;ENTREGA REALIZADA;2020/08/26 00:00:00.000
SUL;PARANA;SMS;Curitiba;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;3000,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUL;PARANA;SES;PARANA;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;23000,0;;ENTREGA REALIZADA;2020/08/25 00:00:00.000
SUL;MATO GROSSO;SMS;Várzea Grande;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;2000,0;;ENTREGA REALIZADA;2020/08/19 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Novo Hamburgo;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;35500,0;;ENTREGA REALIZADA;2020/08/21 00:00:00.000
SUL;RIO GRANDE DO SUL;SMS;Bento Gonçalves;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;27000,0;;ENTREGA REALIZADA;2020/08/24 00:00:00.000
SUL;SANTA CATARINA;SMS;Florianópolis;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;30000,0;;ENTREGA REALIZADA;2020/08/17 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;Lucas do Rio Verde;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;3500,0;;ENTREGA REALIZADA;2020/08/27 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;Lambari d' oeste;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/28 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;Jauru;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/28 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;Indiavaí;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/27 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;Figueirópolis d' Oeste;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/27 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;Curvelândia;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;500,0;;ENTREGA REALIZADA;2020/08/27 00:00:00.000
CENTRO-OESTE;MATO GROSSO;SMS;Comodoro;DIFOSFATO DE CLOROQUINA 150MG;COVID-19;1500,0;;ENTREGA REALIZADA;2020/08/27 00:00:00.000
